"Дата";"Регион название";"БольныеНаНаселение"
14.09.2020;Алтайский край;0.049256681839402426
14.09.2020;Амурская область;0.051100668316583664
14.09.2020;Архангельская область;0.1926524616710579
14.09.2020;Астраханская область;0.02639486322266117
14.09.2020;Белгородская область;0.037643564480550146
14.09.2020;Брянская область;0.13283198499824345
14.09.2020;Владимирская область;0.06578320727908238
14.09.2020;Волгоградская область;0.06230971936432187
14.09.2020;Вологодская область;0.04647422920220576
14.09.2020;Воронежская область;0.04033330280840745
14.09.2020;Еврейская автономная область;0.06569097203239932
14.09.2020;Забайкальский край;0.07073572881370377
14.09.2020;Ивановская область;0.13150258457488762
14.09.2020;Иркутская область;0.13514473065383037
14.09.2020;Кабардино-Балкарская Республика;0.08097946210365767
14.09.2020;Калининградская область;0.07501946584933798
14.09.2020;Калужская область;0.11916570737542997
14.09.2020;Камчатский край;0.27538606337365357
14.09.2020;Карачаево-Черкесская Республика;0.31607148601390567
14.09.2020;Кемеровская область (Кузбасс);0.0712356922306393
14.09.2020;Кировская область;0.16213449325623372
14.09.2020;Костромская область;0.16621262603069592
14.09.2020;Краснодарский край;0.04389666106974465
14.09.2020;Красноярский край;0.124804580015206
14.09.2020;Курганская область;0.054622937004192934
14.09.2020;Курская область;0.10174647054521019
14.09.2020;Ленинградская область;0.11218652514131218
14.09.2020;Липецкая область;0.05153136588424855
14.09.2020;Магаданская область;0.35433956914132636
14.09.2020;Москва;0.28168167520541026
14.09.2020;Московская область;0.20928078270197858
14.09.2020;Мурманская область;0.30150340319312274
14.09.2020;Ненецкий автономный округ;0.4769805733507804
14.09.2020;Нижегородская область;0.08985453687242263
14.09.2020;Новгородская область;0.19715772523797903
14.09.2020;Новосибирская область;0.028562730666716937
14.09.2020;Омская область;0.057133207395875116
14.09.2020;Оренбургская область;0.05124226743060551
14.09.2020;Орловская область;0.19997212625620636
14.09.2020;Пензенская область;0.08798932799518537
14.09.2020;Пермский край;0.09452749161386427
14.09.2020;Приморский край;0.07694571511162618
14.09.2020;Псковская область;0.1829516529161174
14.09.2020;Республика Адыгея;0.10914939098168912
14.09.2020;Республика Алтай;0.23145342663096705
14.09.2020;Республика Башкортостан;0.006697593728605276
14.09.2020;Республика Бурятия;0.08643885136885215
14.09.2020;Республика Дагестан;0.039343140210176666
14.09.2020;Республика Ингушетия;0.12498898662617842
14.09.2020;Республика Калмыкия;0.8035205309843761
14.09.2020;Республика Карелия;0.1524766672143954
14.09.2020;Республика Коми;0.11273997381293012
14.09.2020;Республика Крым;0.059547106075588926
14.09.2020;Республика Марий Эл;0.07107966344878527
14.09.2020;Республика Мордовия;0.12659279070559776
14.09.2020;Республика Саха (Якутия);0.18317677262229437
14.09.2020;Республика Северная Осетия — Алания;0.10345343526679159
14.09.2020;Республика Татарстан;0.028807789643927946
14.09.2020;Республика Тыва;0.1972865659526814
14.09.2020;Республика Хакасия;0.09650264937113813
14.09.2020;Ростовская область;0.07733091824558805
14.09.2020;Рязанская область;0.09914248059760128
14.09.2020;Самарская область;0.06781602603634385
14.09.2020;Санкт-Петербург;0.18449935797586692
14.09.2020;Саратовская область;0.19285815790007918
14.09.2020;Сахалинская область;0.3227962149258568
14.09.2020;Свердловская область;0.1366954596774982
14.09.2020;Севастополь;0.0465863401260841
14.09.2020;Смоленская область;0.06831756411467961
14.09.2020;Ставропольский край;0.14410306743509396
14.09.2020;Тамбовская область;0.0821853734914713
14.09.2020;Тверская область;0.09368972965839635
14.09.2020;Томская область;0.10654534470240966
14.09.2020;Тульская область;0.044939258267631337
