"Дата";"Регион название";"Больные";"Заражений";"Выздоровлений";"Выздоровлений за день";"Смертей";"Смертей за день";"Заражений за день";"Регион население"
09.11.2020;Белгородская область;11428;92645;80779;981;438;3;1117;10849132
09.11.2020;Брянская область;27050;103253;75582;837;621;19;1117;8476874
09.11.2020;Владимирская область;17373;76466;57154;832;1939;0;837;9648359
09.11.2020;Волгоградская область;14516;160631;144446;2100;1669;19;1588;17648932
09.11.2020;Вологодская область;10603;59100;47979;1237;518;0;938;8236823
09.11.2020;Воронежская область;11294;201075;187020;2338;2761;59;2158;16336376
09.11.2020;Еврейская автономная область;7629;17171;9259;168;283;5;216;1134098
09.11.2020;Забайкальский край;22895;101151;76811;2837;1445;33;1771;7509642
09.11.2020;Ивановская область;24933;91415;65127;522;1355;19;1006;7102522
09.11.2020;Иркутская область;23401;191057;163842;1586;3814;91;1814;16829365
09.11.2020;Кабардино-Балкарская Республика;20536;77745;56031;387;1178;17;591;6060796
09.11.2020;Калининградская область;19925;58426;37780;516;721;5;992;6962193
09.11.2020;Калужская область;21751;94380;71978;822;651;8;960;7085092
09.11.2020;Камчатский край;15787;45351;29074;328;490;0;416;2208899
09.11.2020;Карачаево-Черкесская Республика;28786;74523;45499;651;238;0;620;3264135
09.11.2020;Кемеровская область (Кузбасс);24608;122944;96315;1800;2021;49;1308;18864139
09.11.2020;Кировская область;40346;98599;56993;596;1260;7;1354;8982666
09.11.2020;Костромская область;23103;62394;38197;629;1094;19;960;4503268
09.11.2020;Краснодарский край;44257;133587;85888;422;3442;34;1061;39223940
09.11.2020;Красноярский край;47026;211685;159178;2171;5481;93;2299;20135479
09.11.2020;Курганская область;6047;48291;41495;1303;749;8;654;5918759
09.11.2020;Курская область;21721;87762;65100;883;941;23;1003;7806659
09.11.2020;Ленинградская область;38135;93720;54762;934;823;4;1225;12696712
09.11.2020;Липецкая область;12167;64603;51864;546;572;7;683;8051407
09.11.2020;Магаданская область;7913;34282;26049;432;320;5;315;1008637
09.11.2020;Москва;906537;3444994;2485450;27700;53007;498;41945;87545276
09.11.2020;Московская область;158821;660483;489356;3361;12306;98;5133;52523695
09.11.2020;Мурманская область;28013;158019;127473;1654;2533;43;1728;5274899
09.11.2020;Ненецкий автономный округ;2124;3850;1726;109;0;0;53;307979
09.11.2020;Нижегородская область;45526;325747;273693;2812;6528;87;2934;22643264
09.11.2020;Новгородская область;21440;60597;38540;492;617;2;925;4245332
09.11.2020;Новосибирская область;20350;136202;111377;917;4475;34;1262;19521943
09.11.2020;Омская область;23898;128448;101504;922;3046;8;1568;13720567
09.11.2020;Оренбургская область;16807;138652;120816;1185;1029;15;1328;13844040
09.11.2020;Орловская область;20128;94841;73532;691;1181;5;937;5230729
09.11.2020;Пензенская область;31062;120909;88383;1291;1464;16;1159;9321585
09.11.2020;Пермский край;33392;110391;73829;1188;3170;35;1453;18361854
09.11.2020;Приморский край;29394;125047;94359;747;1294;20;1488;13391259
09.11.2020;Псковская область;29728;64883;34659;258;496;2;931;4455822
09.11.2020;Республика Адыгея;8356;46223;37465;485;402;4;518;3173632
09.11.2020;Республика Алтай;17750;64140;46250;987;140;0;846;1526441
09.11.2020;Республика Башкортостан;6115;83897;77334;314;448;7;781;28443051
09.11.2020;Республика Бурятия;14419;98939;82797;1652;1723;62;1632;6891577
09.11.2020;Республика Дагестан;6538;119896;107545;556;5813;40;673;21447195
09.11.2020;Республика Ингушетия;9419;56826;46705;472;702;6;482;3416301
09.11.2020;Республика Калмыкия;18167;71405;52443;890;795;4;609;1927891
09.11.2020;Республика Карелия;27499;62483;34528;366;456;11;2365;4357388
09.11.2020;Республика Коми;32273;114171;80043;1015;1855;30;1804;5886111
09.11.2020;Республика Крым;28728;81130;51070;1311;1332;40;1338;13396117
09.11.2020;Республика Марий Эл;7774;46675;38395;491;506;9;330;4776331
09.11.2020;Республика Мордовия;10648;64140;53110;428;382;3;603;5635392
09.11.2020;Республика Саха (Якутия);42869;112562;68356;726;1337;29;1489;6750310
09.11.2020;Республика Северная Осетия — Алания;14922;56244;40818;460;504;1;490;4912355
09.11.2020;Республика Татарстан;6705;63367;55840;336;822;7;427;27259988
09.11.2020;Республика Тыва;5523;74113;67748;742;842;2;694;2252054
09.11.2020;Республика Хакасия;18249;62136;43254;732;633;11;1192;3762591
09.11.2020;Ростовская область;41427;240454;191944;2014;7083;117;2164;29543164
09.11.2020;Рязанская область;22829;83998;60681;725;488;6;771;7850318
09.11.2020;Самарская область;12204;127690;113095;1514;2391;31;1405;22354598
09.11.2020;Санкт-Петербург;181885;534346;321828;5874;30633;389;11681;37463545
09.11.2020;Саратовская область;47456;160359;111650;1575;1253;13;1491;17240650
09.11.2020;Сахалинская область;20975;63624;42621;519;28;0;787;3431267
09.11.2020;Свердловская область;48973;277932;222907;2224;6052;58;2192;30276792
09.11.2020;Севастополь;6322;23106;16177;618;607;16;424;3056690
09.11.2020;Смоленская область;21058;70940;48137;473;1745;11;751;6645436
09.11.2020;Ставропольский край;29655;166193;133271;2099;3267;28;1475;19604718
09.11.2020;Тамбовская область;14911;77559;62207;768;441;10;773;7234864
09.11.2020;Тверская область;31591;81487;47488;790;2408;12;1294;8987111
09.11.2020;Томская область;36298;103499;66263;738;938;6;1472;7547960
09.11.2020;Тульская область;11998;97510;82387;656;3125;12;928;10442985
09.11.2020;Тюменская область;37109;106784;68980;879;695;16;1119;10491453
09.11.2020;Удмуртская Республика;8289;73461;63486;774;1686;35;993;10591308
09.11.2020;Ульяновская область;29906;163408;131489;1437;2013;24;1519;8726326
09.11.2020;Хабаровский край;45120;134048;87913;905;1015;2;1793;9298114
09.11.2020;Ханты-Мансийский автономный округ - Югра;33085;214496;179310;1174;2101;41;1410;11585518
09.11.2020;Челябинская область;19468;148150;127500;2237;1182;7;1383;24451252
09.11.2020;Чеченская Республика;5384;20910;15176;62;350;3;326;10058867
09.11.2020;Чувашская Республика;9134;74857;64449;660;1274;27;545;8617819
09.11.2020;Чукотский автономный округ;266;1942;1655;13;21;0;19;345436
09.11.2020;Ямало-Ненецкий автономный округ;48188;159777;110354;748;1235;33;1349;3769829
09.11.2020;Ярославская область;8148;92383;83755;1147;480;1;1168;8859788
16.11.2020;Алтайский край;16278;165332;145769;1498;3285;57;1633;16450560
16.11.2020;Амурская область;17781;67659;49251;743;627;26;1094;5588968
16.11.2020;Архангельская область;74711;191179;114251;2149;2217;4;2386;7777217
16.11.2020;Астраханская область;22747;84570;60274;544;1549;22;986;7122598
16.11.2020;Белгородская область;12315;100618;87814;1156;489;8;1152;10849132
16.11.2020;Брянская область;25829;110530;83969;1695;732;12;988;8476874
16.11.2020;Владимирская область;16659;82593;63961;1084;1973;13;889;9648359
16.11.2020;Волгоградская область;8564;171864;161454;2224;1846;27;1626;17648932
16.11.2020;Вологодская область;8311;66513;57670;1563;532;10;1194;8236823
16.11.2020;Воронежская область;6657;216288;206367;2729;3264;84;2189;16336376
16.11.2020;Еврейская автономная область;7583;18517;10608;231;326;3;200;1134098
16.11.2020;Забайкальский край;13655;114035;98654;2999;1726;48;1876;7509642
16.11.2020;Ивановская область;27507;98737;69740;888;1490;16;1071;7102522
16.11.2020;Иркутская область;21940;203834;177356;2393;4538;114;1831;16829365
16.11.2020;Кабардино-Балкарская Республика;20059;82029;60669;858;1301;17;625;6060796
16.11.2020;Калининградская область;21970;66025;43318;1002;737;1;1171;6962193
16.11.2020;Калужская область;20778;101094;79615;1393;701;8;963;7085092
16.11.2020;Камчатский край;15897;48262;31875;423;490;0;418;2208899
16.11.2020;Карачаево-Черкесская Республика;27384;78841;51219;877;238;0;610;3264135
16.11.2020;Кемеровская область (Кузбасс);22282;131868;107282;1321;2304;35;1261;18864139
16.11.2020;Кировская область;45986;108575;61283;646;1306;6;1493;8982666
16.11.2020;Костромская область;23960;69165;44016;1013;1189;10;970;4503268
16.11.2020;Краснодарский край;45999;141468;91777;1340;3692;39;1178;39223940
16.11.2020;Красноярский край;46610;227864;175032;2299;6222;113;2330;20135479
16.11.2020;Курганская область;2886;52947;49282;969;779;7;680;5918759
16.11.2020;Курская область;22037;95045;71892;1198;1116;27;1058;7806659
16.11.2020;Ленинградская область;38784;102862;63176;1391;902;10;1369;12696712
16.11.2020;Липецкая область;13679;69558;55253;510;626;7;745;8051407
16.11.2020;Магаданская область;6369;36436;29721;547;346;4;300;1008637
16.11.2020;Москва;962767;3739549;2720199;37964;56583;521;43499;87545276
16.11.2020;Московская область;174014;700585;513579;3629;12992;103;6145;52523695
16.11.2020;Мурманская область;25585;170633;142192;2363;2856;50;1854;5274899
16.11.2020;Ненецкий автономный округ;1610;4226;2616;139;0;0;54;307979
16.11.2020;Нижегородская область;43314;346518;296057;3855;7147;90;3026;22643264
16.11.2020;Новгородская область;23665;68150;43862;1121;623;0;1174;4245332
16.11.2020;Новосибирская область;22436;145015;117844;956;4735;38;1258;19521943
16.11.2020;Омская область;25634;139629;110620;1702;3375;74;1625;13720567
16.11.2020;Оренбургская область;18660;147910;128056;988;1194;25;1320;13844040
16.11.2020;Орловская область;20430;101466;79806;1083;1230;10;964;5230729
16.11.2020;Пензенская область;29251;128942;98141;1527;1550;8;1146;9321585
16.11.2020;Пермский край;35750;122170;82911;1396;3509;63;1880;18361854
16.11.2020;Приморский край;34471;135737;99852;832;1414;17;1571;13391259
16.11.2020;Псковская область;33045;72564;39015;895;504;0;1161;4455822
16.11.2020;Республика Адыгея;8802;49934;40716;453;416;3;542;3173632
16.11.2020;Республика Алтай;15637;69767;53982;1098;148;2;810;1526441
16.11.2020;Республика Башкортостан;10206;89683;78980;280;497;7;859;28443051
16.11.2020;Республика Бурятия;12216;111454;97023;2201;2215;76;1902;6891577
16.11.2020;Республика Дагестан;6765;124770;111940;700;6065;41;711;21447195
16.11.2020;Республика Ингушетия;9257;60359;50372;586;730;1;517;3416301
16.11.2020;Республика Калмыкия;16382;75270;58030;722;858;13;518;1927891
16.11.2020;Республика Карелия;37129;78093;40418;1447;546;17;2141;4357388
16.11.2020;Республика Коми;34546;127621;91007;2247;2068;29;1948;5886111
16.11.2020;Республика Крым;28623;90698;60492;1582;1583;36;1398;13396117
16.11.2020;Республика Марий Эл;6824;49106;41717;440;565;8;356;4776331
16.11.2020;Республика Мордовия;11760;68450;56288;470;402;3;610;5635392
16.11.2020;Республика Саха (Якутия);45181;123420;76652;1430;1587;36;1559;6750310
16.11.2020;Республика Северная Осетия — Алания;14663;59746;44575;615;508;1;506;4912355
16.11.2020;Республика Татарстан;7349;66469;58247;336;873;7;457;27259988
16.11.2020;Республика Тыва;4783;79081;73408;847;890;11;721;2252054
16.11.2020;Республика Хакасия;22047;70637;47892;530;698;6;1225;3762591
16.11.2020;Ростовская область;42352;255680;205408;1922;7920;121;2178;29543164
16.11.2020;Рязанская область;21527;89398;67334;1093;537;8;790;7850318
16.11.2020;Самарская область;10940;138135;124600;1635;2595;28;1543;22354598
16.11.2020;Санкт-Петербург;227871;634106;372935;8376;33300;402;16234;37463545
16.11.2020;Саратовская область;41909;171341;128043;3295;1389;20;1630;17240650
16.11.2020;Сахалинская область;21295;69450;48121;903;34;1;867;3431267
16.11.2020;Свердловская область;48365;294701;239860;2576;6476;62;2552;30276792
16.11.2020;Севастополь;4184;25863;20993;673;686;4;397;3056690
16.11.2020;Смоленская область;21087;76507;53586;995;1834;15;860;6645436
16.11.2020;Ставропольский край;18252;176731;155022;3304;3457;26;1528;19604718
16.11.2020;Тамбовская область;12243;83147;70406;1446;498;9;813;7234864
16.11.2020;Тверская область;33844;90647;54290;1100;2513;14;1323;8987111
16.11.2020;Томская область;37222;113755;75524;1736;1009;15;1441;7547960
16.11.2020;Тульская область;12274;104248;88764;1213;3210;13;996;10442985
16.11.2020;Тюменская область;36698;114889;77376;1399;815;18;1181;10491453
16.11.2020;Удмуртская Республика;9724;80799;69232;836;1843;14;1087;10591308
16.11.2020;Ульяновская область;31130;174453;141148;1495;2175;12;1621;8726326
16.11.2020;Хабаровский край;49737;147460;96681;1683;1042;5;2018;9298114
16.11.2020;Ханты-Мансийский автономный округ - Югра;33214;224392;188773;1528;2405;45;1419;11585518
16.11.2020;Челябинская область;10429;158396;146612;2515;1355;46;1504;24451252
16.11.2020;Чеченская Республика;7375;23717;15961;154;381;6;459;10058867
16.11.2020;Чувашская Республика;7187;79088;70390;933;1511;37;659;8617819
16.11.2020;Чукотский автономный округ;367;2184;1796;32;21;0;52;345436
16.11.2020;Ямало-Ненецкий автономный округ;52347;169269;115409;705;1513;41;1368;3769829
16.11.2020;Ярославская область;5924;100909;94483;1794;502;7;1241;8859788
23.11.2020;Алтайский край;15010;176579;157978;1817;3591;53;1589;16450560
23.11.2020;Амурская область;18921;75302;55695;1095;686;1;1092;5588968
23.11.2020;Архангельская область;73960;208293;132030;3165;2303;19;2523;7777217
23.11.2020;Астраханская область;25502;91732;64526;669;1704;23;1052;7122598
23.11.2020;Белгородская область;10967;108748;97190;1314;591;16;1166;10849132
23.11.2020;Брянская область;19910;117105;96371;1420;824;13;936;8476874
23.11.2020;Владимирская область;14142;88902;72636;1425;2124;23;916;9648359
23.11.2020;Волгоградская область;7926;183387;173412;1592;2049;30;1669;17648932
23.11.2020;Вологодская область;9278;77339;67237;1261;824;60;1820;8236823
23.11.2020;Воронежская область;9074;231877;218947;1676;3856;85;2268;16336376
23.11.2020;Еврейская автономная область;6910;19894;12644;300;340;3;190;1134098
23.11.2020;Забайкальский край;10579;127181;114548;1871;2054;44;1871;7509642
23.11.2020;Ивановская область;28674;106342;76032;803;1636;28;1096;7102522
23.11.2020;Иркутская область;18956;216928;192787;1948;5185;76;1903;16829365
23.11.2020;Кабардино-Балкарская Республика;18294;86420;66706;858;1420;17;633;6060796
23.11.2020;Калининградская область;22648;74997;51590;1335;759;5;1321;6962193
23.11.2020;Калужская область;16421;107993;90824;1917;748;4;992;7085092
23.11.2020;Камчатский край;15254;51424;35654;706;516;5;495;2208899
23.11.2020;Карачаево-Черкесская Республика;25304;83075;57533;1083;238;0;609;3264135
23.11.2020;Кемеровская область (Кузбасс);22176;140531;115832;1202;2523;28;1227;18864139
23.11.2020;Кировская область;50686;119722;67697;1239;1339;5;1650;8982666
23.11.2020;Костромская область;22632;75930;52060;1126;1238;9;966;4503268
23.11.2020;Краснодарский край;44553;149836;101274;1015;4009;48;1197;39223940
23.11.2020;Красноярский край;45771;244263;191319;2330;7173;157;2342;20135479
23.11.2020;Курганская область;4088;57930;53013;274;829;4;729;5918759
23.11.2020;Курская область;18191;102560;83065;1810;1304;25;1091;7806659
23.11.2020;Ленинградская область;37473;112799;74394;1821;932;8;1442;12696712
23.11.2020;Липецкая область;14376;75186;60103;815;707;18;845;8051407
23.11.2020;Магаданская область;4716;38558;33471;533;371;3;310;1008637
23.11.2020;Москва;990729;4051998;3001038;41534;60231;520;45500;87545276
23.11.2020;Московская область;192215;747717;541593;4260;13909;149;7160;52523695
23.11.2020;Мурманская область;23648;184098;157240;2107;3210;45;1953;5274899
23.11.2020;Ненецкий автономный округ;1063;4487;3424;73;0;0;22;307979
23.11.2020;Нижегородская область;33931;368491;326770;4524;7790;95;3194;22643264
23.11.2020;Новгородская область;24856;77090;51611;962;623;0;1367;4245332
23.11.2020;Новосибирская область;24074;153787;124693;1035;5020;43;1249;19521943
23.11.2020;Омская область;22755;151169;124467;2151;3947;83;1669;13720567
23.11.2020;Оренбургская область;20712;157078;134977;986;1389;38;1298;13844040
23.11.2020;Орловская область;18669;108399;88409;1476;1321;15;1005;5230729
23.11.2020;Пензенская область;22883;136955;112449;2556;1623;15;1144;9321585
23.11.2020;Пермский край;38606;136404;93772;1678;4026;85;2084;18361854
23.11.2020;Приморский край;39591;146962;105803;821;1568;21;1610;13391259
23.11.2020;Псковская область;35678;80957;44775;704;504;0;1252;4455822
23.11.2020;Республика Адыгея;9679;53869;43751;439;439;4;581;3173632
23.11.2020;Республика Алтай;14865;75608;60589;1136;154;0;830;1526441
23.11.2020;Республика Башкортостан;13710;96025;81769;468;546;7;939;28443051
23.11.2020;Республика Бурятия;12410;124804;109628;1472;2766;75;1894;6891577
23.11.2020;Республика Дагестан;6209;129837;117200;772;6428;55;737;21447195
23.11.2020;Республика Ингушетия;8513;64110;54839;568;758;6;545;3416301
23.11.2020;Республика Калмыкия;14838;79052;63269;971;945;12;596;1927891
23.11.2020;Республика Карелия;41153;94762;52952;1990;657;13;2570;4357388
23.11.2020;Республика Коми;31608;141314;107385;2315;2321;42;1979;5886111
23.11.2020;Республика Крым;25783;101291;73669;2019;1839;39;1541;13396117
23.11.2020;Республика Марий Эл;6485;51602;44500;362;617;8;358;4776331
23.11.2020;Республика Мордовия;12644;72742;59671;489;427;4;620;5635392
23.11.2020;Республика Саха (Якутия);42329;134318;90072;2471;1917;47;1550;6750310
23.11.2020;Республика Северная Осетия — Алания;13644;63385;49212;721;529;3;536;4912355
23.11.2020;Республика Татарстан;7850;70051;61274;536;927;6;555;27259988
23.11.2020;Республика Тыва;5703;84087;77445;566;939;6;701;2252054
23.11.2020;Республика Хакасия;25121;79367;53435;1187;811;34;1265;3762591
23.11.2020;Ростовская область;43035;270983;219156;1933;8792;127;2214;29543164
23.11.2020;Рязанская область;18523;95115;75995;1470;597;8;830;7850318
23.11.2020;Самарская область;12419;149538;134326;1319;2793;29;1697;22354598
23.11.2020;Санкт-Петербург;295644;779055;446988;12432;36423;459;24278;37463545
23.11.2020;Саратовская область;27662;183189;154003;2890;1524;28;1725;17240650
23.11.2020;Сахалинская область;20484;75592;55067;970;41;1;896;3431267
23.11.2020;Свердловская область;47690;313450;258839;2763;6921;67;2722;30276792
23.11.2020;Севастополь;3044;28695;24872;484;779;20;414;3056690
23.11.2020;Смоленская область;21101;82582;59552;782;1929;10;856;6645436
23.11.2020;Ставропольский край;15952;187653;168013;993;3688;38;1581;19604718
23.11.2020;Тамбовская область;8944;88982;79513;1155;525;0;851;7234864
23.11.2020;Тверская область;33259;100240;64375;1984;2606;16;1416;8987111
23.11.2020;Томская область;35385;123585;87100;1706;1100;14;1388;7547960
23.11.2020;Тульская область;10689;111589;97582;1119;3318;17;1116;10442985
23.11.2020;Тюменская область;32466;123244;89874;2245;904;6;1183;10491453
23.11.2020;Удмуртская Республика;12860;88798;73996;603;1942;16;1179;10591308
23.11.2020;Ульяновская область;29600;186219;154344;2238;2275;28;1725;8726326
23.11.2020;Хабаровский край;51411;162762;110261;2307;1090;6;2285;9298114
23.11.2020;Ханты-Мансийский автономный округ - Югра;32940;234370;198723;1346;2707;40;1451;11585518
23.11.2020;Челябинская область;13497;169464;154189;529;1778;63;1696;24451252
23.11.2020;Чеченская Республика;10038;27714;17242;198;434;9;665;10058867
23.11.2020;Чувашская Республика;6029;84507;76690;1005;1788;38;851;8617819
23.11.2020;Чукотский автономный округ;406;2582;2155;57;21;0;51;345436
23.11.2020;Ямало-Ненецкий автономный округ;56624;178900;120552;754;1724;20;1377;3769829
23.11.2020;Ярославская область;5805;109848;103472;963;571;8;1296;8859788
30.11.2020;Алтайский край;12581;187602;170912;1816;4109;79;1566;16450560
30.11.2020;Амурская область;16702;82858;65470;1829;686;0;1059;5588968
30.11.2020;Архангельская область;70497;226888;153953;2914;2438;17;2752;7777217
30.11.2020;Астраханская область;27422;99236;69949;842;1865;23;1078;7122598
30.11.2020;Белгородская область;11731;117094;104736;901;627;2;1221;10849132
30.11.2020;Брянская область;16716;124168;106500;1544;952;25;1081;8476874
30.11.2020;Владимирская область;9991;95637;83309;1430;2337;31;1000;9648359
30.11.2020;Волгоградская область;8438;195332;184648;1720;2246;29;1725;17648932
30.11.2020;Вологодская область;16415;92526;74793;913;1318;82;2441;8236823
30.11.2020;Воронежская область;11017;248387;232856;2277;4514;97;2466;16336376
30.11.2020;Еврейская автономная область;6602;21299;14344;192;353;1;209;1134098
30.11.2020;Забайкальский край;9930;140218;127962;1823;2326;28;1854;7509642
30.11.2020;Ивановская область;29848;114148;82460;1015;1840;34;1132;7102522
30.11.2020;Иркутская область;20492;230402;204095;1379;5815;89;1933;16829365
30.11.2020;Кабардино-Балкарская Республика;16621;91014;72851;887;1542;17;674;6060796
30.11.2020;Калининградская область;21733;84276;61716;1424;827;12;1338;6962193
30.11.2020;Калужская область;10663;115046;103582;1641;801;9;1038;7085092
30.11.2020;Камчатский край;12196;55150;42409;1273;545;4;547;2208899
30.11.2020;Карачаево-Черкесская Республика;19564;87508;67702;1768;242;2;659;3264135
30.11.2020;Кемеровская область (Кузбасс);21623;149077;124741;1327;2713;26;1219;18864139
30.11.2020;Кировская область;50366;131550;79793;2054;1391;8;1723;8982666
30.11.2020;Костромская область;22342;82646;58977;889;1327;14;945;4503268
30.11.2020;Краснодарский край;46220;158150;107585;884;4345;50;1182;39223940
30.11.2020;Красноярский край;44562;260634;207790;2391;8282;143;2330;20135479
30.11.2020;Курганская область;6887;63072;55352;445;833;0;735;5918759
30.11.2020;Курская область;13079;110486;95950;1805;1457;22;1166;7806659
30.11.2020;Ленинградская область;32150;123066;89868;2484;1048;19;1481;12696712
30.11.2020;Липецкая область;15055;81596;65669;629;872;26;973;8051407
30.11.2020;Магаданская область;3348;40720;36984;433;388;2;313;1008637
30.11.2020;Москва;1014095;4380269;3302286;43733;63888;521;48349;87545276
30.11.2020;Московская область;213727;801774;572931;5018;15116;201;8273;52523695
30.11.2020;Мурманская область;21177;197961;173336;2568;3448;34;2006;5274899
30.11.2020;Ненецкий автономный округ;514;4651;4137;124;0;0;30;307979
30.11.2020;Нижегородская область;30492;391418;352419;2926;8507;105;3349;22643264
30.11.2020;Новгородская область;28040;87084;58421;966;623;0;1455;4245332
30.11.2020;Новосибирская область;24790;162591;132452;1110;5349;50;1259;19521943
30.11.2020;Омская область;14952;163088;143596;2876;4540;81;1714;13720567
30.11.2020;Оренбургская область;21798;166076;142679;1263;1599;18;1273;13844040
30.11.2020;Орловская область;14856;115625;99335;1450;1434;17;1059;5230729
30.11.2020;Пензенская область;19324;145110;124048;660;1738;17;1205;9321585
30.11.2020;Пермский край;39362;151157;107074;2182;4721;105;2132;18361854
30.11.2020;Приморский край;44792;158293;111779;932;1722;26;1630;13391259
30.11.2020;Псковская область;41557;90998;48917;599;524;5;2060;4455822
30.11.2020;Республика Адыгея;10878;58386;47039;483;469;4;684;3173632
30.11.2020;Республика Алтай;8924;80648;71513;1630;211;16;650;1526441
30.11.2020;Республика Башкортостан;16868;102836;85368;525;600;9;995;28443051
30.11.2020;Республика Бурятия;12890;137637;121599;2044;3148;43;1767;6891577
30.11.2020;Республика Дагестан;7112;135336;121386;492;6838;61;823;21447195
30.11.2020;Республика Ингушетия;9442;68037;57794;474;801;6;574;3416301
30.11.2020;Республика Калмыкия;13081;83594;69457;561;1056;22;658;1927891
30.11.2020;Республика Карелия;45628;115321;68935;2497;758;15;3176;4357388
30.11.2020;Республика Коми;27704;155442;125082;2625;2656;58;2048;5886111
30.11.2020;Республика Крым;25524;112567;84907;1302;2136;45;1693;13396117
30.11.2020;Республика Марий Эл;5883;54082;47529;467;670;7;350;4776331
30.11.2020;Республика Мордовия;13685;77116;62976;424;455;4;627;5635392
30.11.2020;Республика Саха (Якутия);31084;144901;111674;3539;2143;23;1505;6750310
30.11.2020;Республика Северная Осетия — Алания;11416;67230;55277;827;537;3;559;4912355
30.11.2020;Республика Татарстан;8239;74205;64980;479;986;13;610;27259988
30.11.2020;Республика Тыва;6494;88771;81311;470;966;0;659;2252054
30.11.2020;Республика Хакасия;23631;88253;63637;1337;985;15;1267;3762591
30.11.2020;Ростовская область;44581;287149;232754;2053;9814;164;2383;29543164
30.11.2020;Рязанская область;13219;100942;87066;1616;657;9;841;7850318
30.11.2020;Самарская область;13953;161977;144975;1859;3049;39;1838;22354598
30.11.2020;Санкт-Петербург;372432;959006;547020;15990;39554;418;25937;37463545
30.11.2020;Саратовская область;27669;195451;165993;1409;1789;39;1770;17240650
30.11.2020;Сахалинская область;21602;82122;60466;758;54;3;943;3431267
30.11.2020;Свердловская область;46942;332217;277833;2709;7442;87;2677;30276792
30.11.2020;Севастополь;2464;31866;28495;514;907;21;488;3056690
30.11.2020;Смоленская область;22630;89202;64588;727;1984;6;1008;6645436
30.11.2020;Ставропольский край;19195;198839;175653;1266;3991;42;1609;19604718
30.11.2020;Тамбовская область;7373;95134;87024;1012;737;47;902;7234864
30.11.2020;Тверская область;32078;110524;75703;810;2743;19;1508;8987111
30.11.2020;Томская область;33051;133309;99047;1628;1211;13;1403;7547960
30.11.2020;Тульская область;10946;119910;105486;1190;3478;31;1237;10442985
30.11.2020;Тюменская область;22469;131262;107838;2750;955;11;1135;10491453
30.11.2020;Удмуртская Республика;16329;97334;78963;788;2042;17;1260;10591308
30.11.2020;Ульяновская область;24124;198665;172017;2702;2524;32;1830;8726326
30.11.2020;Хабаровский край;46727;179012;131150;3086;1135;11;2337;9298114
30.11.2020;Ханты-Мансийский автономный округ - Югра;31830;244990;210189;1840;2971;38;1549;11585518
30.11.2020;Челябинская область;24010;182911;156708;272;2193;51;2059;24451252
30.11.2020;Чеченская Республика;14166;33286;18614;194;506;14;922;10058867
30.11.2020;Чувашская Республика;4587;90472;83794;821;2091;51;846;8617819
30.11.2020;Чукотский автономный округ;330;2839;2485;39;24;1;28;345436
30.11.2020;Ямало-Ненецкий автономный округ;57776;188505;128863;1582;1866;19;1361;3769829
30.11.2020;Ярославская область;6597;118940;111703;1154;640;16;1304;8859788
07.12.2020;Алтайский край;10426;198496;183472;1733;4598;63;1554;16450560
07.12.2020;Амурская область;10375;90079;79018;1580;686;0;1027;5588968
07.12.2020;Архангельская область;65744;246354;178054;3851;2556;22;2794;7777217
07.12.2020;Астраханская область;29434;106957;75482;716;2041;28;1145;7122598
07.12.2020;Белгородская область;13027;125838;111896;1203;915;73;1263;10849132
07.12.2020;Брянская область;14911;132645;116618;1279;1116;19;1298;8476874
07.12.2020;Владимирская область;8936;103179;91696;1146;2547;40;1173;9648359
07.12.2020;Волгоградская область;7302;207794;198018;1856;2474;34;1841;17648932
07.12.2020;Вологодская область;26706;110464;81908;1276;1850;55;2577;8236823
07.12.2020;Воронежская область;7347;266650;253925;3234;5378;141;2661;16336376
07.12.2020;Еврейская автономная область;7075;22717;15275;94;367;3;190;1134098
07.12.2020;Забайкальский край;12645;153192;138174;1558;2373;0;1854;7509642
07.12.2020;Ивановская область;31112;122300;88924;929;2264;68;1188;7102522
07.12.2020;Иркутская область;22758;243775;214603;1596;6414;100;1913;16829365
07.12.2020;Кабардино-Балкарская Республика;15199;95867;79030;892;1638;13;704;6060796
07.12.2020;Калининградская область;22037;94117;71170;1363;910;12;1459;6962193
07.12.2020;Калужская область;7182;122624;114582;1243;860;11;1113;7085092
07.12.2020;Камчатский край;7134;59096;51395;944;567;3;571;2208899
07.12.2020;Карачаево-Черкесская Республика;11877;92234;80103;1409;254;1;675;3264135
07.12.2020;Кемеровская область (Кузбасс);20638;157638;134098;1330;2902;26;1214;18864139
07.12.2020;Кировская область;46987;143868;95434;2314;1447;8;1753;8982666
07.12.2020;Костромская область;22144;88457;64921;857;1392;7;763;4503268
07.12.2020;Краснодарский край;49208;166764;112821;769;4735;60;1270;39223940
07.12.2020;Красноярский край;42562;277005;225255;2612;9188;132;2354;20135479
07.12.2020;Курганская область;7714;68291;59734;721;843;4;755;5918759
07.12.2020;Курская область;10981;118845;106249;1277;1615;22;1221;7806659
07.12.2020;Ленинградская область;24369;133576;108038;3013;1169;19;1516;12696712
07.12.2020;Липецкая область;18061;88790;69641;591;1088;30;1046;8051407
07.12.2020;Магаданская область;3274;42940;39271;273;395;1;317;1008637
07.12.2020;Москва;1051031;4709238;3590680;38776;67527;521;44648;87545276
07.12.2020;Московская область;235954;865500;612901;5988;16645;221;9586;52523695
